account_id,source_game_id,champion,game_id_list,begin_time,end_time
btw84z2xJgZmjSQpK2CKoHgkt-u12ughBNRJlymvF1vZ8A,3654355939,79,"[3654355939, 3653638310, 3653102808, 3652970531, 3652768918, 3652694896, 3651405439, 3649880656, 3648555061, 3645550154, 3645419721]",1603677728904,1604887328904
4_aCMWx3XlklhekscCBgJGigo7ytI2gmFnVxPN5kSh5Znnk,3654355939,203,"[3654355939, 3653532338, 3652194174, 3651591897, 3648234398, 3648135752, 3648110326, 3648039781, 3647873296, 3647678995]",1603677728904,1604887328904
3n7YKeSTTTYmWDxOrXYjKas3JlMyNJuKHGl-jnCdrdT1fg,3654355939,26,[3654355939],1601258528904,1604887328904
uK7Q1RyT_OSw4r8yYvi_PX2DJtyukNGGRChatmrXz_ming,3654355939,51,"[3654355939, 3654218223, 3654182374, 3653236912, 3652987421, 3652842729, 3652776474, 3652558892, 3651244369, 3650080950, 3648808044, 3648784849, 3648759277, 3648753740, 3648689297, 3647168494, 3647212366, 3647123829, 3647028965, 3646465075, 3646373824]",1603677728904,1604887328904
tTIpvf41ln5Y4lzwxJ-rD2pjghU5oJxhG03x3tHzDSHmTEE,3654355939,12,[],1601258528904,1604887328904
YcSbF2sptnu3dALJPLHIAafzHxSGDUuF018dpPiPz9hJuA,3652323376,16,"[3652323376, 3652208302, 3651152557, 3650984560, 3650701225, 3649793095, 3649386961, 3649170572, 3649068739, 3648148246, 3647814381, 3647849999]",1603575997326,1604785597326
0Kvr81eAemmyisMeI8utSwsx3yPCmm1_NGt5C5G2CMfipQ,3652323376,22,"[3652323376, 3650417937, 3649534004, 3649239744, 3648556559, 3648435215, 3648135318, 3647880556, 3647504970, 3644886818, 3643554426, 3643307604, 3643260257]",1603575997326,1604785597326
CjLn7d3zM-Bx1I8bkRF-u2BqksW4_aesA2c7QtJzeH2hM1U,3652323376,84,[3652323376],1601156797326,1604785597326
d8mAjYYQBDuhg7GkgES4lSl4802bLA2xpEss4AnjKnHu66pVp-6ad6H2,3652323376,427,"[3652323376, 3652208302, 3651440265, 3651302707, 3651122466, 3643148059, 3642683942]",1603575997326,1604785597326
DvgQgk3crOfXD3By3QTBukMvNBoKVthNoWrRripZwS2Rttb96nLBsWxF,3652323376,164,"[3652323376, 3652208302, 3645017982, 3643427568, 3643180500]",1603575997326,1604785597326
MgkVRCAhuRC_940xJYUOGiihC5StCfGjtyNo6vXxFXIitA,3652323376,147,"[3652323376, 3650489504, 3648443262, 3638831663, 3638760829, 3638624261]",1602971197326,1604785597326
1SOoTIWBeo-iHSOxBs47uXuAxAMB9ZRym8Cm_fQmcRcrfe8,3652323376,254,"[3652323376, 3649637692, 3648431581, 3646876783, 3646360878, 3645419721, 3642217092]",1603575997326,1604785597326
xujhHwZ6-mmIb40Q0WlzY6TiJQkB0gHtlQBdmaR9BCh7lDI,3652323376,17,"[3652323376, 3652214653, 3652220317, 3652193333, 3651607276, 3651527127, 3651468260, 3650703832, 3650635945, 3650623937, 3650569106, 3650531912, 3650484492, 3649137168, 3649119984, 3649050323, 3647758258, 3647720464, 3647596217, 3647544277, 3647504970, 3644575352, 3644442846, 3644387125, 3643289012, 3643300256, 3643176780, 3643148059, 3643163081, 3641824166]",1603575997326,1604785597326
zqxD6fFTasVter_mBZqWega3HJXyxxckQ-Ggr7bNerip78s,3652323376,202,"[3652323376, 3651629945, 3651420576, 3650879923, 3649977614, 3649306236, 3649178488, 3649122714, 3648293065, 3647807969, 3646995189, 3645384854, 3644886818, 3644880529]",1603575997326,1604785597326
lyre9_vbWLesYwTDG9fjUvQOLU8UMFSwWBBl0uIvv_R8Myc,3652323376,53,"[3652323376, 3650448451, 3649977614, 3649178488, 3647463918, 3646946748]",1603575997326,1604785597326
tnSJyVS-nyLHVXI3OuI0nHcPtdu60RpZG_XCzEAMLGFlaQ,3648431581,555,"[3648431581, 3627183185, 3624216688, 3619674313]",1602131339366,1604550539366
oiGn-3iiXzlduZ6vuyofdaaiMG0jMoP7p7uj3ucjRPsjHA,3648431581,777,"[3648431581, 3645384854, 3644171668, 3644102767, 3642165114, 3637983629]",1603340939366,1604550539366
N5gkBOIGNzgWSjZDRlregD4g3yAru70SoNFuPbs1R4sUTw,3648431581,62,"[3648431581, 3646919051, 3646699121, 3646665136, 3646601845, 3646446909, 3646343656, 3646263887, 3646244406, 3646180731, 3646121512, 3646093103, 3646059873, 3645986428, 3645616529, 3645508516, 3645510387, 3645382849, 3645273362, 3645147840, 3645048971, 3644726038, 3644673230, 3644617698, 3644547585, 3644563276, 3644439555, 3644442846, 3643885538, 3643847208, 3643744653, 3643472752, 3643402902, 3643375611, 3643015283, 3642555455, 3642519120, 3642245479, 3642129490, 3642134058, 3642067043, 3641818157, 3641708663, 3641588910, 3641593643, 3641513631, 3641440519, 3640457026, 3640403966, 3640359285, 3640362184, 3640238439, 3640291561, 3640226805, 3640143200, 3639515397, 3639414549, 3639284105, 3638932441, 3638818547, 3638632369, 3638554029, 3638467480, 3637990053, 3637985136, 3637858330, 3637869735]",1603340939366,1604550539366
dBqHLbnedDq65yE-h02_Cb2cEakusO9FSRJfYuGqpiUH1g,3648431581,120,[3648431581],1600921739366,1604550539366
fy_9-t_qV3Go57Vv9BUDe9jpBoMYf12VXc_2DM4IrXxjsg,3648431581,63,"[3648431581, 3648318341, 3648319922, 3648251015, 3647229619, 3647183855, 3647122428, 3646950658, 3646855591, 3645860901, 3645816835, 3645775156, 3645459559, 3644231706, 3644117657, 3644133013]",1603340939366,1604550539366
qQ_HlOZzC3IZX8IOy1IudnGn1slR0VU_SWVBfuSfoLqczoE,3648431581,517,[],1600921739366,1604550539366
1SOoTIWBeo-iHSOxBs47uXuAxAMB9ZRym8Cm_fQmcRcrfe8,3648431581,254,"[3648431581, 3646876783, 3646360878, 3645419721, 3642217092, 3640825146, 3639546666]",1603340939366,1604550539366
VFL2KI-rVVGFUQsdZ5uIgFkV8Oh42yuevJ-4SsuzuhwHxA,3648431581,497,"[3648431581, 3648362781, 3646520752, 3644660468, 3643268775, 3643255086, 3640565160]",1603340939366,1604550539366
RKq8pOCP7zmX7F-ZUvDqyrxoRKNuMRQ2sAe6oSMKINZGUBg,3648431581,145,"[3648431581, 3647013793, 3644627316, 3644518491, 3637951110]",1603340939366,1604550539366
69WxwMv9VBzJQlIwTVKP4Pwz9eNmUvXNAAhZIW352hQsqH4,3648431581,114,"[3648431581, 3648414782, 3648336072, 3648274685, 3648101416, 3647876860, 3647860030, 3647597735, 3646946593, 3646637404, 3646537506, 3646519745, 3646361958, 3646296513, 3646291770, 3646226477, 3645642591, 3645604930, 3645545157, 3645456683, 3645350241, 3645175767, 3644880529, 3644597319, 3644581494, 3644507782, 3644070931, 3643928214, 3643932139, 3643788454, 3643733008, 3643618836, 3643592959, 3643536413, 3643489143, 3643492893, 3643402902, 3643244321, 3643173729, 3642278269, 3642234522, 3642010468, 3641514322, 3641469307, 3640646655, 3640538305, 3640523245, 3640493297, 3640435601, 3640359285, 3639469775, 3639392546, 3639004494, 3638603070, 3638579775]",1603340939366,1604550539366
gRN9UXipY1gJGp6EnLU7h-WDx8ehYqX1gWK8354YNmBlfkiIuUVi2kYA,3685138532,202,"[3685138532, 3684002212, 3683167018, 3682403857, 3681062342, 3680224343, 3679639894]",1605470613053,1606680213053
Czaoaqb7ljoBirLWXfy81FFpONushESDEb0OU5T9bLVlJ_9dQgd0KOML,3685138532,875,"[3685138532, 3673600067, 3672644937, 3672472585, 3672403705, 3672349073, 3670920433]",1604865813053,1606680213053
oiwvCDT4nYcOwIWUrhxUuIVb0kKrTbG1cDjBKsq6wygxnQ0,3685138532,111,"[3685138532, 3638035611]",1603051413053,1606680213053
HRs3QuhJcxZnSrxhoKm106E-8wXZVSjAzNBVfhYxZxs0spU,3685138532,76,"[3685138532, 3682387318, 3681028732, 3676706458, 3675215352]",1605470613053,1606680213053
_kiY32QKFnxzASU4bvycBIwGwR27YiQOtW0KCqnUGZLh3Q,3685138532,246,"[3685138532, 3642211710, 3637553981]",1603051413053,1606680213053
USSMbZTAMkT1nlMS7zK6wdb11zVxkoJb4wkwnS8WcBAx5Q,3685138532,117,"[3685138532, 3678336508, 3653521450, 3650375385, 3646139564, 3644673230]",1603656213053,1606680213053
2kC6M2vKveKhAULXvzAueed8Ys-P8i4wLheYDnOvUnD4K7yy5MXQ3hOj,3685138532,96,"[3685138532, 3664540529]",1603051413053,1606680213053
WvvXax7orcfEtP-Pp_8E-McJS2cd78-QhDjA-2o5PFuTfzBxS4GrIYm1,3685138532,84,"[3685138532, 3678137746, 3676566710, 3675379559, 3673761322, 3672314031, 3672245871, 3670910830, 3670775439, 3670772634]",1604865813053,1606680213053
BPcILo0h92klh3r3BVJ-cY5q2ErSNPjxnuTrl0ed6joAhg,3685138532,104,"[3685138532, 3685077256, 3684038520, 3683994428, 3682623209, 3682616299, 3682601328, 3682491782, 3682276686, 3682273843, 3682269168, 3682216902, 3682242207, 3679273977, 3679143790, 3679097180, 3679104540, 3677958300, 3677944339, 3677658903, 3677662601, 3677457924, 3676782031, 3676546654, 3676562389, 3676362342, 3676134109, 3675998559, 3676043547, 3675979431, 3675959818, 3675844326]",1605470613053,1606680213053
N8ue_vnmBCn4zB4EhGQUSeM_vGhgsC_aHQTBlMIwGon1-cX5feGjdnkM,3685138532,236,"[3685138532, 3685085404]",1603656213053,1606680213053
bRVJ50lOLTdJ621_ZgnOltx1YO3HK45FXbUruz-Vl4Te8gQ,3685085404,10,"[3685085404, 3684183834]",1603653748788,1606677748788
AYEQEstBWQ2dNZGsyvyEPs3iiWfmDbk2_1B9T6rQKPZ0Bw,3685085404,50,[3685085404],1603048948788,1606677748788
OdwHXfV9ZmILo9R-9ugFnuxA76zCEHSKzENW2iK-UnkHhQ,3685085404,28,[3685085404],1603048948788,1606677748788
N8ue_vnmBCn4zB4EhGQUSeM_vGhgsC_aHQTBlMIwGon1-cX5feGjdnkM,3685085404,236,[3685085404],1603048948788,1606677748788
VFL2KI-rVVGFUQsdZ5uIgFkV8Oh42yuevJ-4SsuzuhwHxA,3685085404,89,"[3685085404, 3685004875, 3684222517, 3684106632, 3683976626, 3683991059, 3681062342, 3680944924, 3680889442, 3680896011, 3680002042, 3678910461]",1605468148788,1606677748788
gRN9UXipY1gJGp6EnLU7h-WDx8ehYqX1gWK8354YNmBlfkiIuUVi2kYA,3685085404,360,"[3685085404, 3685069442, 3683668255, 3678764625, 3669357145, 3668442626, 3668390472, 3668275266, 3668196727, 3668068834, 3666489439]",1604863348788,1606677748788
GFfTeuecIeaOq5sC8wbatiM5wtHMZORGzFn19cQX4THKDLo,3685085404,30,"[3685085404, 3685069442, 3685004875, 3685060640, 3684958057, 3684865051, 3684881975, 3684814519, 3684829846, 3684727056, 3684667089, 3684701588, 3684553568, 3684504515, 3683462411, 3683321501, 3683195088, 3683190897, 3682284203, 3682290561, 3682133350, 3682127089, 3682083599, 3682055541, 3681976106, 3681846948, 3681707985, 3681388120, 3680740088, 3680674034, 3680599412, 3680603508, 3680528345, 3680554085, 3680441402, 3680251370, 3680224343, 3680180010, 3680058546, 3679022638, 3678926905, 3678910461, 3678842639, 3677653352, 3677510833, 3677437433, 3677305951, 3677214473, 3677057746, 3677082049, 3676038343, 3676053920, 3675967720, 3675971905, 3675875744, 3675714415, 3675597638, 3675499606, 3675502101]",1605468148788,1606677748788
HHtH28QcmTzaTASqQwUbPX9PpRGPUoLxw4XizHwv8R3yAA,3685085404,57,"[3685085404, 3684500482, 3684362819, 3684251980, 3682523685, 3676559983]",1605468148788,1606677748788
muUORZs78-BogycOKZW_oiqO4byG81FfJQxHpwnv10cYGA,3685085404,86,"[3685085404, 3685069442, 3683804878, 3682454983, 3682290561, 3679995886, 3679461069, 3679336622, 3678259673, 3676851971, 3675327678, 3675332256, 3675215352]",1605468148788,1606677748788
owIUwd4pCiM3QtUkQFIHSAdtwy33MuJKO10TPl_Qsc87Lw,3685085404,69,"[3685085404, 3664872534, 3637365915]",1603048948788,1606677748788
N8ue_vnmBCn4zB4EhGQUSeM_vGhgsC_aHQTBlMIwGon1-cX5feGjdnkM,3676584560,58,"[3676584560, 3675142536, 3672716575]",1603737617646,1606156817646
tcZqd7-y6AZjD48ItNk8PTLItJ7QLAfIN--2Tvhf73pkEHt_6vuYiaSe,3676584560,41,"[3676584560, 3669872346, 3658388732, 3650471331, 3649600541, 3649320558]",1603737617646,1606156817646
SKOyUNCigPQ4bYibOfNaUmHrI3vs5MoRGSq47pHpCaCSpg,3676584560,497,"[3676584560, 3676496121, 3674923257, 3673199439, 3672121805, 3671968635, 3670568579, 3667592768]",1604947217646,1606156817646
8XplQjBGQeamrsaFjQ8A6vJGcVA_0m5HorS4r7Mga9CRzA,3676584560,20,[],1602528017646,1606156817646
OVBX6yYh7mwiIFt_YFK8TI92nHoTY-RqXb7W8mJFNvBgXxc,3676584560,145,"[3676584560, 3672260607, 3670594702, 3646176951]",1603737617646,1606156817646
HHtH28QcmTzaTASqQwUbPX9PpRGPUoLxw4XizHwv8R3yAA,3676584560,98,"[3676584560, 3673565325]",1603132817646,1606156817646
7BOdiO2iJ6Niq9bZUu-77vMqDRg72IcxCJ3l2VIUlDynZA,3676584560,54,"[3676584560, 3673528027, 3672246411]",1603737617646,1606156817646
S8TE6QfIBh45n-ab-zRmdTvW1vLWw32IGFSuHklGv8oDMrM,3676584560,202,[3676584560],1602528017646,1606156817646
LqNwBLY5NtZn_Hz908lS5X93sXdPIDsyBcI1AStHqU8CyA,3676584560,120,[3676584560],1602528017646,1606156817646
Cm2pS6oN_ZHgnOgTnbvO_T0Pb-D2SjkBFfU5RxDDugPcm9qO9t-OBKNq,3676584560,4,"[3676584560, 3675248021, 3674358845, 3674320444, 3673718503, 3668388154, 3668288180, 3668199467, 3668184083, 3668109900, 3668017603, 3667981235, 3667876748, 3667025135, 3666764850, 3666717320, 3666606530, 3666542417, 3666466011, 3666472307, 3666418509]",1604947217646,1606156817646
F8s8HjfNg8ZMfBtrs8iFlvmZxrQULgNnSutJwJqhKi2uZz4,3675195567,21,"[3675195567, 3675142536, 3674358845, 3670832316, 3669621345, 3668111890]",1604867897486,1606077497486
h56QSWWlUbkZ2ihsUdssBJwZ11slU72CZCtp4pPSr5Vyzud0un71rSUg,3675195567,63,"[3675195567, 3654487410, 3654388012, 3654355939, 3652782931, 3652375616, 3651477542, 3647567592, 3647513116, 3647449360, 3647298502, 3647214432, 3646894582, 3646479805, 3646323543, 3645762081, 3645681477, 3645573049, 3645017982]",1603658297486,1606077497486
N8ue_vnmBCn4zB4EhGQUSeM_vGhgsC_aHQTBlMIwGon1-cX5feGjdnkM,3675195567,164,"[3675195567, 3672657943, 3645379363, 3638691111, 3638633747, 3637497569]",1603053497486,1606077497486
KoE2Bw_dyP3Fa8_XuoJPmAI9LW51Td2QzN4oqziM6xBQULz_H__5V7dg,3675195567,25,"[3675195567, 3675087829, 3672748612, 3672578969, 3672579860, 3672319182, 3671169530, 3671092524, 3670856474, 3670739575, 3668111890, 3667980755, 3666750926, 3665982115]",1604867897486,1606077497486
-nSqcKeKpie-rET05Tq255ZQZwLUMcJbJoDXC52W2DkSboD7GUMqosZC,3675195567,120,"[3675195567, 3670726608, 3669867982, 3669611342, 3667909212]",1604867897486,1606077497486
fCpWyhESnFpb8gDBa29fRfEPqdpbzXNUc7Z_WJxDR_vEaDc,3675195567,91,"[3675195567, 3654622600, 3654553917, 3652567301, 3652527122, 3652482013, 3652433269, 3652337490, 3652275707, 3652321178, 3652265689, 3652252966, 3646292896, 3646228502, 3646202896, 3646148852, 3646173333, 3646082977, 3644679576, 3644714393, 3644346111, 3643825098, 3643787870, 3643727761, 3643691851]",1603658297486,1606077497486
NWSEB6cn41MouHz31QPxG_drBLPK4t2prPmLPw9oppDjemY,3675195567,202,"[3675195567, 3672223456, 3659784153, 3659664023, 3659626904]",1604263097486,1606077497486
iMPpWPUOTHz9K1U4yXMrITsaqmvjvqhgbI5YLcBQrVHv7OxzEsCHEqnX,3675195567,48,[3675195567],1602448697486,1606077497486
_uoVrh0Ch23fAKGfk0BbuZAMRzJhDZ20QBz23vg5ZdKtWSo,3675195567,43,"[3675195567, 3675049236, 3672919269]",1603658297486,1606077497486
LqNwBLY5NtZn_Hz908lS5X93sXdPIDsyBcI1AStHqU8CyA,3675195567,82,"[3675195567, 3669279680, 3652394031, 3643673349]",1603658297486,1606077497486
SNIQVj1228KmbtNpA90tICeeyw0n9NWl5Rf44x5nLuaBblM,3675142536,98,"[3675142536, 3675087829, 3674248129, 3647223737, 3645548377]",1603656371785,1606075571785
zqxD6fFTasVter_mBZqWega3HJXyxxckQ-Ggr7bNerip78s,3675142536,429,"[3675142536, 3653532338, 3652217083, 3647064306]",1603656371785,1606075571785
xlhuPCr32OOdQ_6rT8e0UvX4l9tvfZQyNT5VGnwbPqe7mM8,3675142536,412,[],1602446771785,1606075571785
iMPpWPUOTHz9K1U4yXMrITsaqmvjvqhgbI5YLcBQrVHv7OxzEsCHEqnX,3675142536,2,"[3675142536, 3665379899, 3664725170, 3653589833, 3653507054, 3653492230, 3653405858, 3649062479, 3647474332, 3644468775, 3643187478]",1603656371785,1606075571785
h56QSWWlUbkZ2ihsUdssBJwZ11slU72CZCtp4pPSr5Vyzud0un71rSUg,3675142536,60,"[3675142536, 3671234282, 3671192121, 3671027922, 3670967715]",1604865971785,1606075571785
b4Xp_RIxuy2uYdjlUmhAZyFBuBfuBlpHyX_z1IqD1-Fx3A,3675142536,25,"[3675142536, 3638542823, 3629889051]",1602446771785,1606075571785
KoE2Bw_dyP3Fa8_XuoJPmAI9LW51Td2QzN4oqziM6xBQULz_H__5V7dg,3675142536,131,"[3675142536, 3674137737, 3673727666, 3673382489, 3672338332, 3672352640, 3672313436, 3672229062, 3672225099, 3672242166, 3672168888, 3672185027, 3672121805, 3671389711, 3671225893, 3671191375, 3670832316, 3670766522, 3670763014, 3670719044, 3670654115, 3670594702, 3669934375, 3669867982, 3669840041, 3669635471, 3669611342, 3669466135, 3669491372, 3669302498, 3669208516, 3669136111, 3669171221, 3669088061, 3669065554, 3668573247, 3668504326, 3668443553, 3668383843, 3668302730, 3668118267, 3668015848, 3667906477, 3667864772, 3667881372, 3667369148, 3667362228, 3667272710, 3667183140, 3667025135, 3666875891, 3666748331, 3666665968, 3666659519, 3666398033, 3666404448, 3666317961, 3665819298, 3665735678, 3665635316, 3665601322]",1604865971785,1606075571785
HRs3QuhJcxZnSrxhoKm106E-8wXZVSjAzNBVfhYxZxs0spU,3675142536,32,[3675142536],1602446771785,1606075571785
N8ue_vnmBCn4zB4EhGQUSeM_vGhgsC_aHQTBlMIwGon1-cX5feGjdnkM,3675142536,58,"[3675142536, 3672716575, 3643015283, 3634005496, 3632991416]",1603051571785,1606075571785
F8s8HjfNg8ZMfBtrs8iFlvmZxrQULgNnSutJwJqhKi2uZz4,3675142536,21,"[3675142536, 3674358845, 3670832316, 3669621345, 3668111890]",1604865971785,1606075571785
yie6yPz9RFbnzjOmyrc7ZpiDngYnlgCmXyDnVG5q0YoCAhY,3656191142,876,"[3656191142, 3649517066, 3634202008, 3634108813, 3634084574, 3634050930, 3633936087, 3631561244]",1602571395144,1604990595144
kmxWNaro245vZ9ezu1z2Y6sknLLgZZS1N5hYGaCiEI1F_g,3656191142,81,"[3656191142, 3655685684, 3653872761, 3653800351, 3653627337, 3653661216, 3653611601, 3652290185, 3652250470, 3650375385, 3649157931, 3649144880, 3649055739]",1603780995144,1604990595144
r3FF36KFGb0IA_NI5y2iK996UTzMfP3k1HsgWoR01PIG1uLsj3-FdAC7,3656191142,266,"[3656191142, 3656155799, 3656141915, 3656050780, 3655953772, 3655814075, 3655726819, 3655762171, 3655609481, 3655603561, 3654774379, 3654696587, 3654586163, 3654285825, 3653781013, 3653639272, 3653653890, 3653519594, 3652823119, 3651994915, 3651539326, 3651329835, 3651260823, 3650985396, 3650913683, 3650715363, 3650661005, 3650603158, 3649905462, 3649857621, 3649589128, 3649527267, 3649405553, 3649347056, 3648624884, 3648529240, 3648484484, 3648290609, 3648158590, 3648143278, 3647007170, 3646982075, 3646826912, 3646746005, 3646705612]",1603780995144,1604990595144
NxJmInfykbLJENmXMvsmHOrUnyP-OeJwiXdFDp_OmcNV8nrBfX3zLLfI,3656191142,89,"[3656191142, 3656065546, 3656032861, 3655862574, 3655688325, 3655642310, 3654899531, 3654863301, 3654788270, 3654714314, 3654636363, 3654202455, 3654036199, 3653252316, 3653201073, 3653140948, 3653080438, 3653005554, 3652724141, 3651302707, 3649457997, 3648452510, 3647981822, 3645678639, 3645672864]",1603780995144,1604990595144
2p5Hs-Gbcd5vtD9WuaB6KpudMk-PVFQar1g5rKTXJ0R9cA,3656191142,163,"[3656191142, 3656096890, 3655888923, 3655715258, 3655013889, 3655001372, 3651843866, 3651795327, 3651831637, 3651776977, 3651764419, 3651761201, 3651648176, 3651643256, 3651629945, 3651536834, 3651302707, 3650062543, 3650050382, 3649873656, 3649748999, 3648673906, 3648617339, 3648579743, 3647860030, 3647671195, 3646991605, 3646945820, 3646850877, 3646359532, 3645811340, 3645691593]",1603780995144,1604990595144
GEosjjmz_0-B-9yzzBv8BSDwFcnQUraXIcot8j0ByrAejw,3656191142,59,"[3656191142, 3652220317, 3652076932, 3647555759]",1603176195144,1604990595144
dkXX0ESzxCsnSaPG1LLs0rY8HoIntcp1mWx1FqlybHPQdQ,3656191142,122,"[3656191142, 3640214115, 3638555026, 3637407067, 3633268579, 3632950218, 3630044881, 3628899233, 3625151500]",1602571395144,1604990595144
XONSxl_mBSdfikegSk5kYdddcwFgDF2ojUmKVHGwnIZpSQ,3656191142,80,"[3656191142, 3643803282, 3639698177, 3639647533, 3639613409, 3638713379, 3638675409, 3638608994]",1603176195144,1604990595144
0SRSDDJuUFR2XAuW0MZDMkbU1K-nuvRJ64q4Gl8KgZTjHw,3656191142,84,"[3656191142, 3656065546, 3655956277, 3655521193, 3654928538, 3654890790, 3652816714, 3652508709, 3651286059, 3651241703, 3650970215, 3650871283, 3647758258, 3646528991]",1603780995144,1604990595144
Vm3jdQ1tkxj89tCq5LHTV3u_zdk2Ngo9lyvr4ctcZWNCNDw,3656191142,76,"[3656191142, 3656032861, 3655567128, 3651405439, 3651182252, 3651034306, 3648671811]",1603780995144,1604990595144
kmxWNaro245vZ9ezu1z2Y6sknLLgZZS1N5hYGaCiEI1F_g,3653872761,81,"[3653872761, 3653800351, 3653627337, 3653661216, 3653611601, 3652290185, 3652250470, 3650375385, 3649157931, 3649144880, 3649055739]",1603665819968,1604875419968
o6tlT9EjArQgOXqCBSyLUrPB4VUWwLyF6BUF9veuAGB5YYw,3653872761,12,[],1601246619968,1604875419968
D3vRHXL_ss0Czm59dfMtYqPL9i99MAJGGVesdC2xWVRXKsgTVtJUzH1n,3653872761,497,"[3653872761, 3653823845, 3653736477, 3653662288, 3653564732, 3653478939, 3653485089, 3653399663, 3652857181, 3652784330, 3652694896, 3652671143, 3652553822, 3652433309, 3652309566, 3652266278, 3652200069, 3652153934, 3651864151, 3651491073, 3651366067, 3650033265, 3649256934, 3649000112, 3648806354, 3647128874, 3647020307, 3646932899, 3646423328, 3644570542, 3644537085, 3644395891, 3644382792, 3644269177, 3644245033, 3644231706, 3644150311, 3644049660]",1603665819968,1604875419968
xhYNOpCzoieudodIs8pFEN-JmlXfj3WBoC7cOzlO3jJ2BA,3653872761,876,"[3653872761, 3653545293, 3653511594, 3652290185, 3652214653, 3652220317, 3652076932, 3651480437, 3651245867, 3651152823, 3650985396, 3650825863, 3649243149, 3648546909, 3648373735, 3648279516, 3647987591, 3643579583]",1603665819968,1604875419968
GEosjjmz_0-B-9yzzBv8BSDwFcnQUraXIcot8j0ByrAejw,3653872761,245,"[3653872761, 3653725375, 3653682491, 3653618373, 3653610620, 3653532338, 3653477100, 3653399663, 3652484618, 3652441583, 3652288790, 3651997704, 3650661005, 3650454728, 3649035157, 3647497128, 3647407051, 3646059227, 3644580671]",1603665819968,1604875419968
R9KujzVXvKORIIt7DeQcrlhSUAvgVXVBa7ee_qjhpTqUHw,3653872761,54,"[3653872761, 3653603029, 3646244406, 3642223180, 3640493297]",1603061019968,1604875419968
CjLn7d3zM-Bx1I8bkRF-u2BqksW4_aesA2c7QtJzeH2hM1U,3653872761,27,[3653872761],1601246619968,1604875419968
C1YLH6F3mOLV5OyeTuRZi0mDQ45vD7sFq47o8rtD2gJwoA,3653872761,80,"[3653872761, 3653201073, 3653005554, 3652913508, 3649785981, 3649697450, 3649561832, 3647192863, 3646520752, 3645726654]",1603665819968,1604875419968
FyaBBRiqR8uJ2Wg8vN7_KOu9CWH7f5a1hvmh0rTE8z5xVyqRbGazXPMv,3653872761,145,"[3653872761, 3648228551]",1601851419968,1604875419968
DvgQgk3crOfXD3By3QTBukMvNBoKVthNoWrRripZwS2Rttb96nLBsWxF,3653872761,147,"[3653872761, 3651404783, 3649352085, 3648047612, 3640086668, 3638981147, 3638839298, 3638578388, 3638527636]",1603061019968,1604875419968
N98wlimLEuRvgWzaWGDEwDQ5jQM9qeJ0YMAHuxNIyLRjrgI,3653800351,58,"[3653800351, 3653671526, 3653622289, 3643178574, 3643201103, 3643163766, 3640314074, 3640279032, 3640270993, 3640206273]",1603056171502,1604870571502
6odTlBgJZs6cL52lN0Vfo2Ajlcy0XSsSN0dLMTaPnhcDEw,3653800351,245,"[3653800351, 3653671526, 3653653890, 3653545293, 3647409756]",1603660971502,1604870571502
GuPKqxYinhzYvWsaKlilvb4dQD5E2iihWPokD6MdZfmbg_k,3653800351,18,"[3653800351, 3653617625, 3652953138, 3643177861, 3643090805, 3642211710, 3642153748, 3642042325, 3640786605, 3640610651, 3640487177]",1603056171502,1604870571502
YcSbF2sptnu3dALJPLHIAafzHxSGDUuF018dpPiPz9hJuA,3653800351,16,"[3653800351, 3653695336, 3652354865, 3652323376, 3652208302, 3651152557, 3650984560, 3650701225, 3649793095, 3649386961, 3649170572, 3649068739, 3648148246, 3647814381, 3647849999]",1603660971502,1604870571502
kmxWNaro245vZ9ezu1z2Y6sknLLgZZS1N5hYGaCiEI1F_g,3653800351,81,"[3653800351, 3653627337, 3653661216, 3653611601, 3652290185, 3652250470, 3650375385, 3649157931, 3649144880, 3649055739]",1603660971502,1604870571502
SegjnNjlJc5Zte5YRV6mAD6cgjgylIGhG4FKjvdhhL0d614,3653800351,157,[],1601241771502,1604870571502
BLF1I3pJT4_vEPUT04zmofReW_6pKCw-OuRdbjLaxtBJ5w,3653800351,427,"[3653800351, 3653659659, 3653613476, 3653109075, 3652979861, 3652799171, 3652741718, 3652631636, 3652508709, 3652436355, 3652360595, 3652324076, 3652310007, 3652194174, 3652066769, 3652061546, 3651556743, 3651456183, 3651390102, 3651245364, 3651174600, 3650817359, 3650703832, 3650628937, 3650601914, 3650556584, 3650454753, 3650389298, 3649948012, 3649951359, 3649863278, 3649793095, 3649626346, 3649565462, 3649493935, 3649405890, 3649386961, 3649270194, 3649195962, 3649211433, 3649037450, 3649004158, 3648980538, 3648614119, 3648449448, 3648375514, 3648279516, 3648158590, 3648067505, 3648021435, 3647615197, 3647519298, 3646972025, 3646883907, 3646746005, 3646705612, 3646498672, 3646417985, 3646369057, 3646343656, 3646296909, 3646208535, 3646141589, 3646105237, 3645988332, 3646002982, 3645710917, 3645653701, 3645616971, 3645601253, 3645444535, 3645383617, 3645230287, 3645150673, 3645073078, 3644925601, 3644732613, 3644478050, 3644434573, 3644452250, 3643997784, 3643925731, 3643810262, 3643762529, 3643716789, 3643659400]",1603660971502,1604870571502
